,Wavenumber,K606
0,1200,0.003364518
1,1198,0.004515539
2,1196,0.0055896819999999995
3,1194,0.00653753
4,1192,0.007274276
5,1190,0.007816259
6,1188,0.008254526
7,1186,0.008641943000000001
8,1184,0.008683692
9,1182,0.008118648000000001
10,1180,0.006595541
11,1178,0.004101627
12,1176,0.0010802939999999999
13,1174,-0.001626746
14,1172,-0.003206767
15,1170,-0.003299807
16,1168,-0.0022318629999999997
17,1166,-0.000556444
18,1164,0.000917552
19,1162,0.001533224
20,1160,0.0010083639999999999
21,1158,-0.0005827790000000001
22,1156,-0.002905025
23,1154,-0.005170276
24,1152,-0.006459632
25,1150,-0.006156081
26,1148,-0.004199052
27,1146,-0.001106736
28,1144,0.002110139
29,1142,0.004680385
30,1140,0.006259621999999999
31,1138,0.00683121
32,1136,0.0065937090000000005
33,1134,0.005742847
34,1132,0.004361245
35,1130,0.002459595
36,1128,2.9066e-05
37,1126,-0.002614861
38,1124,-0.004966064
39,1122,-0.006494734
40,1120,-0.00655982
41,1118,-0.004809599
42,1116,-0.0015697789999999999
43,1114,0.00236163
44,1112,0.005816836
45,1110,0.007664247
46,1108,0.007535401999999999
47,1106,0.005905153000000001
48,1104,0.0038668459999999997
49,1102,0.0027423029999999998
50,1100,0.00345248
51,1098,0.005872792
52,1096,0.008800323
53,1094,0.010468326
54,1092,0.00952619
55,1090,0.005638526
56,1088,-0.00047085
57,1086,-0.007459669
58,1084,-0.013558266000000001
59,1082,-0.01747066
60,1080,-0.018695651
61,1078,-0.01747501
62,1076,-0.01442488
63,1074,-0.010454145
64,1072,-0.006396685
65,1070,-0.002932761
66,1068,-0.000148357
67,1066,0.002065459
68,1064,0.003863466
69,1062,0.0052947490000000005
70,1060,0.006352333000000001
71,1058,0.006562128
72,1056,0.005591504000000001
73,1054,0.003230062
74,1052,-0.0003694
75,1050,-0.004696891
76,1048,-0.008898306
77,1046,-0.012171531000000001
78,1044,-0.013838499999999998
79,1042,-0.013692121000000002
80,1040,-0.01201834
81,1038,-0.009591358000000001
82,1036,-0.007057539
83,1034,-0.004958528
84,1032,-0.0033757390000000004
85,1030,-0.0022228639999999997
86,1028,-0.001448131
87,1026,-0.000930152
88,1024,-0.00071997
89,1022,-0.000971695
90,1020,-0.0014198000000000001
91,1018,-0.001730465
92,1016,-0.001557513
93,1014,-0.0006922639999999999
94,1012,0.000748504
95,1010,0.002579816
96,1008,0.0046504170000000004
97,1006,0.0066908
98,1004,0.008455871
99,1002,0.00969757
100,1000,0.009855668
101,998,0.008357146
102,996,0.005023287
103,994,0.00033490300000000006
104,992,-0.004337759
105,990,-0.007164633
106,988,-0.007101105999999999
107,986,-0.004286034
108,984,-7.594600000000001e-05
109,982,0.0035456209999999997
110,980,0.005245726
111,978,0.004868779
112,976,0.003178135
113,974,0.0013542720000000001
114,972,-7.146e-05
115,970,-0.000984045
116,968,-0.001416375
117,966,-0.001541291
118,964,-0.001379304
119,962,-0.0007352639999999999
120,960,0.000279905
121,958,0.001588037
122,956,0.0030684279999999998
123,954,0.004408975
124,952,0.005325676999999999
125,950,0.005807741999999999
126,948,0.00568227
127,946,0.005062064
128,944,0.004171934
129,942,0.00316966
130,940,0.0022053570000000002
131,938,0.001499011
132,936,0.001084755
133,934,0.0010806260000000001
134,932,0.0015139910000000001
135,930,0.002209324
136,928,0.002677606
137,926,0.0024095460000000003
138,924,0.001032906
139,922,-0.0013199320000000002
140,920,-0.0042514070000000004
141,918,-0.006930741
142,916,-0.00830797
143,914,-0.007832823000000001
144,912,-0.005721245
145,910,-0.002555087
146,908,0.000566921
147,906,0.00288785
148,904,0.004115748
149,902,0.0043306759999999994
150,900,0.003911163
